age,gender,work,householdID
57,true,ouvrier_agricole,0
93,false,employe_prive,1
35,true,ouvrier_agricole,1
95,false,retraite,2
49,false,retraite,2
52,true,conducteur,2
18,true,employe_prive,3
57,true,militaire,3
16,true,conducteur,3
29,false,employe_prive,4
99,false,ouvrier,5
18,true,artisant,5
59,true,ouvrier,5
39,false,conducteur,6
93,true,ouvrier,6
60,false,enseignant,7
57,false,artisant,8
25,false,sans_activite,9
80,false,sans_activite,9
58,true,ecolier,10
51,true,retraite,10
8,false,conducteur,11
22,true,retraite,11
79,false,enseignant,11
16,false,ouvrier,12
32,false,ouvrier_agricole,12
24,true,employe_prive,12
19,false,agriculteur,13
25,true,sans_activite,13
99,false,agriculteur,14
76,true,commercant,15
80,true,agriculteur,16
90,false,militaire,16
1,false,ouvrier_agricole,16
52,true,ecolier,17
38,true,enseignant,17
77,false,ouvrier,18
54,false,ouvrier_batiment,18
6,false,retraite,19
27,false,artisant,20
19,true,enseignant,20
19,true,agriculteur,21
23,true,artisant,22
26,true,sans_activite,22
81,false,ouvrier,22
16,true,retraite,23
18,true,enseignant,23
77,false,ecolier,23
21,true,conducteur,24
25,false,sans_activite,24
53,false,conducteur,25
77,false,ouvrier,25
69,false,militaire,26
8,true,ouvrier,26
18,true,agriculteur,27
28,false,enseignant,27
59,false,ecolier,27
69,false,enseignant,28
9,false,employe_prive,28
5,true,retraite,28
18,false,agriculteur,29
4,true,artisant,29
23,true,ouvrier_agricole,30
26,true,enseignant,30
20,true,sans_activite,30
71,true,agriculteur,31
16,false,ouvrier,31
21,true,ouvrier,31
46,true,ouvrier,32
47,false,ouvrier_agricole,32
26,false,ouvrier,33
97,true,ouvrier_batiment,33
27,false,ouvrier_batiment,33
79,false,retraite,34
68,true,employe_prive,34
28,true,militaire,34
18,false,artisant,35
78,true,employe_prive,35
98,true,agriculteur,35
89,false,agriculteur,36
0,false,ouvrier,37
88,false,enseignant,37
50,false,ouvrier_batiment,38
19,true,enseignant,38
68,false,ouvrier_batiment,38
46,true,employe_prive,39
77,true,employe_prive,40
42,true,enseignant,40
27,false,conducteur,40
95,false,agriculteur,41
34,true,ecolier,41
30,true,retraite,42
79,true,retraite,43
19,true,ouvrier,44
23,false,ouvrier_batiment,45
74,true,ouvrier_batiment,46
23,true,conducteur,47
29,true,ouvrier,48
58,false,employe_prive,48
74,false,employe_prive,48
100,false,retraite,49
77,true,agriculteur,49
19,true,enseignant,49
4,false,retraite,50
61,true,militaire,50
57,false,agriculteur,51
12,true,retraite,51
89,true,employe_prive,52
53,false,sans_activite,53
83,false,retraite,53
24,true,retraite,54
21,true,ecolier,55
34,false,ouvrier_agricole,55
76,true,employe_prive,56
22,true,artisant,56
79,true,commercant,56
91,false,ecolier,57
15,false,ecolier,57
76,false,ouvrier_agricole,58
27,false,agriculteur,58
36,true,militaire,58
92,true,sans_activite,59
13,true,militaire,59
77,true,agriculteur,60
89,true,agriculteur,61
100,false,enseignant,62
63,true,agriculteur,62
43,false,enseignant,63
29,false,retraite,64
28,false,enseignant,65
27,false,ouvrier,65
100,true,enseignant,66
17,true,retraite,67
79,false,militaire,67
48,true,agriculteur,67
25,true,militaire,68
74,true,commercant,68
72,false,ouvrier_batiment,68
41,false,retraite,69
99,true,employe_prive,70
29,true,sans_activite,70
14,true,employe_prive,71
18,true,ouvrier_agricole,71
88,true,employe_prive,71
78,true,retraite,72
17,false,retraite,72
1,false,employe_prive,72
16,true,militaire,73
23,true,artisant,74
20,false,ouvrier_agricole,75
32,true,militaire,76
22,false,militaire,76
67,true,enseignant,77
71,true,employe_prive,78
31,false,sans_activite,79
78,true,sans_activite,79
27,true,commercant,80
16,false,retraite,80
74,false,commercant,81
18,false,retraite,81
20,true,employe_prive,82
76,true,enseignant,82
33,true,ouvrier_agricole,83
84,true,ouvrier_agricole,83
74,true,agriculteur,84
18,false,ouvrier_agricole,84
63,false,agriculteur,85
27,true,enseignant,86
2,false,agriculteur,86
19,false,commercant,86
51,false,ouvrier_agricole,87
77,true,militaire,88
82,true,conducteur,89
64,true,ecolier,89
17,true,ouvrier_batiment,90
27,false,retraite,91
44,true,artisant,91
50,false,sans_activite,92
22,false,ouvrier,93
80,false,artisant,93
28,true,sans_activite,94
66,true,ouvrier_agricole,94
38,false,militaire,95
77,false,retraite,95
21,true,conducteur,95
54,true,ouvrier_agricole,96
52,false,retraite,97
20,true,militaire,97
2,true,ouvrier_batiment,98
44,false,enseignant,99
68,true,employe_prive,99
99,true,ouvrier_agricole,100
19,false,commercant,101
0,true,retraite,101
50,false,artisant,101
86,true,ouvrier,102
25,true,enseignant,102
17,false,enseignant,103
86,false,ouvrier_agricole,103
58,false,employe_prive,103
98,true,enseignant,104
66,false,ouvrier,105
24,true,conducteur,105
18,true,conducteur,106
