age,gender,work,householdID
15,true,commercant,0
17,true,artisant,1
74,false,conducteur,2
70,true,commercant,3
84,false,militaire,4
11,true,ouvrier,5
89,false,enseignant,6
15,false,enseignant,7
57,true,sans_activite,8
10,false,sans_activite,9
30,false,enseignant,10
73,false,militaire,11
56,true,commercant,12
26,true,sans_activite,13
41,false,sans_activite,14
98,false,commercant,15
51,false,militaire,16
23,false,ouvrier_agricole,17
64,true,artisant,18
25,true,agriculteur,19
53,false,ouvrier_batiment,20
23,false,ouvrier,21
26,true,ecolier,22
44,true,commercant,23
23,true,agriculteur,24
48,true,conducteur,25
96,true,sans_activite,26
27,false,militaire,27
26,false,militaire,28
17,true,artisant,29
40,false,commercant,30
60,false,ouvrier_batiment,31
73,true,ouvrier,32
14,true,ouvrier_agricole,33
84,false,sans_activite,34
41,true,enseignant,35
80,true,ecolier,36
41,true,enseignant,37
15,false,enseignant,38
77,false,ouvrier,39
72,false,agriculteur,40
49,false,commercant,41
20,false,commercant,42
80,true,militaire,43
60,false,ouvrier_batiment,44
83,true,artisant,45
62,false,enseignant,46
30,false,sans_activite,47
54,false,ouvrier_batiment,48
86,false,ouvrier_agricole,49
51,true,commercant,50
3,true,artisant,51
24,true,ouvrier_agricole,52
44,true,commercant,53
28,true,militaire,54
23,false,ecolier,55
54,true,conducteur,56
23,true,ouvrier_agricole,57
27,false,conducteur,58
22,true,conducteur,59
45,true,ecolier,60
77,false,commercant,61
26,true,ecolier,62
75,false,ouvrier_batiment,63
26,false,ecolier,64
23,true,ouvrier_batiment,65
51,false,agriculteur,66
40,false,ouvrier,67
79,true,ouvrier_batiment,68
61,true,employe_prive,69
3,false,ecolier,70
9,true,employe_prive,71
78,false,sans_activite,72
72,true,retraite,73
23,false,ouvrier,74
84,false,militaire,75
25,true,ouvrier_batiment,76
4,false,commercant,77
26,true,ouvrier_agricole,78
1,true,artisant,79
91,true,militaire,80
77,false,commercant,81
74,false,conducteur,82
51,false,ouvrier_agricole,83
30,false,sans_activite,84
21,true,ouvrier_batiment,85
29,false,ecolier,86
75,true,ecolier,87
20,false,conducteur,88
20,true,ouvrier_agricole,89
64,true,artisant,90
14,false,ouvrier_agricole,91
1,true,ecolier,92
63,true,ouvrier_agricole,93
22,true,ouvrier_batiment,94
89,false,agriculteur,95
24,true,ouvrier,96
46,false,sans_activite,97
19,true,ouvrier_agricole,98
28,false,militaire,99
98,false,retraite,100
88,true,retraite,101
15,true,commercant,102
23,true,sans_activite,103
57,true,enseignant,104
56,false,conducteur,105
53,false,enseignant,106
79,false,artisant,107
46,false,sans_activite,108
13,true,ouvrier_batiment,109
86,false,ouvrier_agricole,110
19,false,conducteur,111
77,true,conducteur,112
36,false,employe_prive,113
23,false,ouvrier,114
76,true,ouvrier_agricole,115
90,true,ouvrier,116
64,true,artisant,117
51,false,agriculteur,118
45,false,conducteur,119
91,true,ouvrier_batiment,120
100,false,ouvrier_batiment,121
74,false,conducteur,122
28,true,enseignant,123
91,true,ouvrier_batiment,124
92,false,retraite,125
19,true,ouvrier_agricole,126
85,false,ouvrier,127
11,true,agriculteur,128
13,true,ouvrier_batiment,129
71,false,agriculteur,130
19,false,commercant,131
79,false,militaire,132
15,true,commercant,133
19,false,employe_prive,134
7,true,ouvrier_agricole,135
31,true,sans_activite,136
41,true,enseignant,137
1,true,enseignant,138
21,false,ouvrier,139
28,true,militaire,140
40,false,ouvrier_agricole,141
17,false,ecolier,142
3,false,agriculteur,143
45,false,conducteur,144
87,true,agriculteur,145
12,true,ouvrier_batiment,146
9,true,employe_prive,147
99,false,sans_activite,148
63,false,conducteur,149
13,false,retraite,150
69,false,commercant,151
95,true,enseignant,152
40,false,ouvrier_agricole,153
80,false,conducteur,154
78,false,ouvrier_agricole,155
