age,gender,work,householdID
57,true,ouvrier_agricole,0
57,true,ouvrier_agricole,1
57,true,ouvrier_agricole,2
57,true,ouvrier_agricole,3
57,true,ouvrier_agricole,4
93,false,employe_prive,5
35,true,ouvrier_agricole,5
93,false,employe_prive,6
35,true,ouvrier_agricole,6
93,false,employe_prive,7
35,true,ouvrier_agricole,7
93,false,employe_prive,8
35,true,ouvrier_agricole,8
93,false,employe_prive,9
35,true,ouvrier_agricole,9
93,false,employe_prive,10
35,true,ouvrier_agricole,10
93,false,employe_prive,11
35,true,ouvrier_agricole,11
93,false,employe_prive,12
35,true,ouvrier_agricole,12
93,false,employe_prive,13
35,true,ouvrier_agricole,13
93,false,employe_prive,14
35,true,ouvrier_agricole,14
93,false,employe_prive,15
35,true,ouvrier_agricole,15
93,false,employe_prive,16
35,true,ouvrier_agricole,16
93,false,employe_prive,17
35,true,ouvrier_agricole,17
93,false,employe_prive,18
35,true,ouvrier_agricole,18
93,false,employe_prive,19
35,true,ouvrier_agricole,19
93,false,employe_prive,20
35,true,ouvrier_agricole,20
93,false,employe_prive,21
35,true,ouvrier_agricole,21
93,false,employe_prive,22
35,true,ouvrier_agricole,22
93,false,employe_prive,23
35,true,ouvrier_agricole,23
93,false,employe_prive,24
35,true,ouvrier_agricole,24
93,false,employe_prive,25
35,true,ouvrier_agricole,25
93,false,employe_prive,26
35,true,ouvrier_agricole,26
93,false,employe_prive,27
35,true,ouvrier_agricole,27
93,false,employe_prive,28
35,true,ouvrier_agricole,28
93,false,employe_prive,29
35,true,ouvrier_agricole,29
93,false,employe_prive,30
35,true,ouvrier_agricole,30
93,false,employe_prive,31
35,true,ouvrier_agricole,31
93,false,employe_prive,32
35,true,ouvrier_agricole,32
93,false,employe_prive,33
35,true,ouvrier_agricole,33
93,false,employe_prive,34
35,true,ouvrier_agricole,34
93,false,employe_prive,35
35,true,ouvrier_agricole,35
93,false,employe_prive,36
35,true,ouvrier_agricole,36
93,false,employe_prive,37
35,true,ouvrier_agricole,37
95,false,retraite,38
49,false,retraite,38
52,true,conducteur,38
95,false,retraite,39
49,false,retraite,39
52,true,conducteur,39
95,false,retraite,40
49,false,retraite,40
52,true,conducteur,40
95,false,retraite,41
49,false,retraite,41
52,true,conducteur,41
95,false,retraite,42
49,false,retraite,42
52,true,conducteur,42
95,false,retraite,43
49,false,retraite,43
52,true,conducteur,43
95,false,retraite,44
49,false,retraite,44
52,true,conducteur,44
95,false,retraite,45
49,false,retraite,45
52,true,conducteur,45
95,false,retraite,46
49,false,retraite,46
52,true,conducteur,46
95,false,retraite,47
49,false,retraite,47
52,true,conducteur,47
18,true,employe_prive,48
57,true,militaire,48
16,true,conducteur,48
18,true,employe_prive,49
57,true,militaire,49
16,true,conducteur,49
18,true,employe_prive,50
57,true,militaire,50
16,true,conducteur,50
18,true,employe_prive,51
57,true,militaire,51
16,true,conducteur,51
29,false,employe_prive,52
29,false,employe_prive,53
29,false,employe_prive,54
29,false,employe_prive,55
29,false,employe_prive,56
29,false,employe_prive,57
29,false,employe_prive,58
29,false,employe_prive,59
29,false,employe_prive,60
29,false,employe_prive,61
29,false,employe_prive,62
29,false,employe_prive,63
29,false,employe_prive,64
29,false,employe_prive,65
29,false,employe_prive,66
29,false,employe_prive,67
29,false,employe_prive,68
29,false,employe_prive,69
29,false,employe_prive,70
29,false,employe_prive,71
99,false,ouvrier,72
18,true,artisant,72
59,true,ouvrier,72
99,false,ouvrier,73
18,true,artisant,73
59,true,ouvrier,73
99,false,ouvrier,74
18,true,artisant,74
59,true,ouvrier,74
99,false,ouvrier,75
18,true,artisant,75
59,true,ouvrier,75
99,false,ouvrier,76
18,true,artisant,76
59,true,ouvrier,76
99,false,ouvrier,77
18,true,artisant,77
59,true,ouvrier,77
99,false,ouvrier,78
18,true,artisant,78
59,true,ouvrier,78
99,false,ouvrier,79
18,true,artisant,79
59,true,ouvrier,79
99,false,ouvrier,80
18,true,artisant,80
59,true,ouvrier,80
99,false,ouvrier,81
18,true,artisant,81
59,true,ouvrier,81
39,false,conducteur,82
93,true,ouvrier,82
39,false,conducteur,83
93,true,ouvrier,83
39,false,conducteur,84
93,true,ouvrier,84
39,false,conducteur,85
93,true,ouvrier,85
39,false,conducteur,86
93,true,ouvrier,86
39,false,conducteur,87
93,true,ouvrier,87
39,false,conducteur,88
93,true,ouvrier,88
39,false,conducteur,89
93,true,ouvrier,89
39,false,conducteur,90
93,true,ouvrier,90
39,false,conducteur,91
93,true,ouvrier,91
39,false,conducteur,92
93,true,ouvrier,92
39,false,conducteur,93
93,true,ouvrier,93
39,false,conducteur,94
93,true,ouvrier,94
39,false,conducteur,95
93,true,ouvrier,95
39,false,conducteur,96
93,true,ouvrier,96
