age,gender,work,householdID
28,true,ouvrier_batiment,0
21,false,ecolier,1
21,false,ecolier,2
42,true,employe_prive,3
21,false,ouvrier_batiment,4
29,false,conducteur,5
16,false,conducteur,6
21,false,ecolier,7
16,false,conducteur,8
21,false,ouvrier_batiment,9
16,false,sans_activite,10
65,false,sans_activite,11
42,true,employe_prive,12
54,true,militaire,13
21,false,ecolier,14
16,false,conducteur,15
54,true,militaire,16
86,false,militaire,17
42,true,employe_prive,18
65,false,sans_activite,19
21,false,ecolier,20
16,false,sans_activite,21
54,true,militaire,22
28,true,ouvrier_batiment,23
54,true,militaire,24
86,false,sans_activite,25
21,false,ouvrier_batiment,26
54,true,employe_prive,27
29,false,conducteur,28
86,false,militaire,29
16,false,conducteur,30
7,true,ouvrier_agricole,31
65,false,sans_activite,32
7,true,ouvrier_agricole,33
21,false,ouvrier_batiment,34
86,false,militaire,35
7,true,ouvrier_agricole,36
86,false,sans_activite,37
42,true,employe_prive,38
86,false,militaire,39
52,false,ouvrier,40
28,true,ouvrier_batiment,41
54,true,employe_prive,42
86,false,militaire,43
29,false,conducteur,44
42,true,employe_prive,45
21,false,ouvrier_batiment,46
86,false,sans_activite,47
50,true,artisant,48
54,true,employe_prive,49
7,true,ouvrier_agricole,50
7,true,ouvrier_agricole,51
16,false,conducteur,52
16,false,sans_activite,53
65,false,sans_activite,54
21,false,ouvrier_batiment,55
54,true,militaire,56
86,false,sans_activite,57
65,false,sans_activite,58
16,false,sans_activite,59
86,false,militaire,60
16,false,sans_activite,61
7,true,ouvrier_agricole,62
16,false,sans_activite,63
54,true,employe_prive,64
19,false,agriculteur,65
21,false,ouvrier_batiment,66
50,true,artisant,67
19,false,agriculteur,68
19,false,agriculteur,69
7,true,ouvrier_agricole,70
19,false,agriculteur,71
21,false,ouvrier_batiment,72
28,true,ouvrier_batiment,73
30,false,ouvrier_agricole,74
16,false,sans_activite,75
28,true,ouvrier_batiment,76
54,true,militaire,77
50,true,artisant,78
52,false,ouvrier,79
28,true,ouvrier_batiment,80
30,false,ouvrier_agricole,81
65,false,sans_activite,82
19,false,agriculteur,83
30,false,ouvrier_agricole,84
50,true,artisant,85
52,false,ouvrier,86
19,false,agriculteur,87
50,true,artisant,88
50,true,artisant,89
86,false,militaire,90
16,false,sans_activite,91
42,true,employe_prive,92
19,false,agriculteur,93
19,false,agriculteur,94
16,false,conducteur,95
