age,gender,work,householdID
77,true,sans_activite,0
21,false,commercant,1
77,true,commercant,2
68,false,retraite,3
96,false,sans_activite,4
59,false,ouvrier_agricole,5
90,false,ecolier,6
34,false,enseignant,7
49,true,employe_prive,8
95,false,artisant,9
4,true,conducteur,10
65,false,ouvrier,11
19,false,ouvrier_batiment,12
29,true,sans_activite,13
38,false,militaire,14
1,true,ecolier,15
79,true,employe_prive,16
97,true,militaire,17
45,true,conducteur,18
81,true,militaire,19
20,false,enseignant,20
7,true,militaire,21
31,true,ecolier,22
23,true,conducteur,23
23,false,ouvrier,24
16,true,ecolier,25
51,false,ouvrier_batiment,26
32,true,retraite,27
80,true,ouvrier_batiment,28
53,false,retraite,29
13,true,militaire,30
42,true,agriculteur,31
28,false,retraite,32
58,true,enseignant,33
100,true,ouvrier_batiment,34
24,false,retraite,35
26,false,conducteur,36
51,false,ouvrier,37
59,true,ouvrier_agricole,38
9,true,retraite,39
25,true,artisant,40
17,false,enseignant,41
68,false,ouvrier,42
9,false,artisant,43
76,true,enseignant,44
22,true,retraite,45
1,false,ouvrier,46
50,true,conducteur,47
88,false,commercant,48
34,false,employe_prive,49
46,false,artisant,50
9,true,commercant,51
70,false,agriculteur,52
16,false,ouvrier_agricole,53
24,true,conducteur,54
55,true,ecolier,55
16,true,commercant,56
67,false,employe_prive,57
41,false,conducteur,58
99,true,ouvrier,59
35,true,ouvrier,60
16,true,commercant,61
35,true,militaire,62
78,false,commercant,63
29,true,sans_activite,64
16,true,retraite,65
60,false,ouvrier_batiment,66
57,true,ecolier,67
42,false,enseignant,68
50,false,sans_activite,69
72,false,ouvrier_agricole,70
85,false,militaire,71
24,false,artisant,72
2,true,ouvrier,73
68,true,employe_prive,74
20,true,militaire,75
20,false,conducteur,76
61,false,retraite,77
18,false,conducteur,78
54,false,ouvrier_batiment,79
24,true,ecolier,80
63,true,militaire,81
18,true,ouvrier_batiment,82
76,false,ouvrier,83
99,false,retraite,84
10,true,retraite,85
54,false,enseignant,86
77,false,retraite,87
70,true,enseignant,88
77,false,employe_prive,89
44,true,ouvrier_batiment,90
83,false,enseignant,91
72,false,enseignant,92
17,true,conducteur,93
67,false,employe_prive,94
76,true,employe_prive,95
79,false,agriculteur,96
21,true,ouvrier,97
66,true,ecolier,98
24,false,ouvrier_agricole,99
14,false,ouvrier_batiment,100
80,true,ouvrier_batiment,101
6,false,commercant,102
27,false,sans_activite,103
43,true,artisant,104
29,true,employe_prive,105
59,false,ouvrier_batiment,106
17,true,sans_activite,107
58,false,ouvrier,108
89,true,conducteur,109
20,false,ouvrier_agricole,110
30,true,retraite,111
8,true,retraite,112
43,false,commercant,113
67,true,ouvrier_agricole,114
6,false,ecolier,115
42,true,employe_prive,116
20,true,conducteur,117
21,true,retraite,118
81,true,militaire,119
18,false,ouvrier_agricole,120
78,true,enseignant,121
95,true,commercant,122
9,false,ouvrier_batiment,123
25,false,ouvrier_agricole,124
60,true,ouvrier_agricole,125
18,false,ecolier,126
68,false,retraite,127
13,true,militaire,128
78,true,enseignant,129
37,true,commercant,130
18,true,commercant,131
90,false,commercant,132
30,false,employe_prive,133
9,false,artisant,134
72,true,ouvrier,135
2,true,militaire,136
86,true,commercant,137
30,true,ouvrier_batiment,138
37,false,militaire,139
73,true,sans_activite,140
3,false,militaire,141
8,true,artisant,142
18,true,employe_prive,143
80,true,ouvrier_batiment,144
10,false,enseignant,145
88,true,enseignant,146
98,false,agriculteur,147
68,true,enseignant,148
34,true,ouvrier,149
47,true,artisant,150
97,true,retraite,151
100,false,artisant,152
29,false,commercant,153
37,false,sans_activite,154
28,false,retraite,155
77,true,ouvrier,156
28,false,employe_prive,157
7,false,enseignant,158
16,true,retraite,159
60,false,conducteur,160
74,true,ouvrier_agricole,161
27,true,ouvrier_batiment,162
80,false,commercant,163
77,true,conducteur,164
75,true,enseignant,165
51,false,enseignant,166
21,true,ouvrier,167
60,false,ouvrier_agricole,168
18,true,conducteur,169
30,false,sans_activite,170
40,true,ouvrier_batiment,171
100,true,artisant,172
70,false,retraite,173
74,true,agriculteur,174
22,true,conducteur,175
25,true,ouvrier,176
58,true,ouvrier_batiment,177
18,false,commercant,178
30,false,ouvrier_batiment,179
18,false,retraite,180
18,true,ouvrier_batiment,181
21,true,militaire,182
45,true,retraite,183
61,false,ouvrier_agricole,184
31,true,ecolier,185
53,true,artisant,186
93,true,conducteur,187
21,false,enseignant,188
0,false,agriculteur,189
30,false,ecolier,190
26,true,commercant,191
24,true,ouvrier_batiment,192
17,true,sans_activite,193
56,true,retraite,194
7,true,ecolier,195
53,true,ouvrier_agricole,196
65,true,commercant,197
32,false,agriculteur,198
39,false,ouvrier_agricole,199
55,false,militaire,200
44,false,enseignant,201
28,false,retraite,202
25,true,ouvrier_agricole,203
78,true,conducteur,204
26,false,enseignant,205
26,false,conducteur,206
23,false,ecolier,207
17,false,artisant,208
27,false,artisant,209
1,true,commercant,210
3,true,commercant,211
43,true,retraite,212
29,false,sans_activite,213
100,true,sans_activite,214
92,false,sans_activite,215
54,true,militaire,216
30,true,militaire,217
80,true,enseignant,218
20,true,militaire,219
92,false,ouvrier_batiment,220
26,false,artisant,221
56,true,enseignant,222
18,false,agriculteur,223
13,true,conducteur,223
87,false,agriculteur,224
100,false,ouvrier_batiment,224
4,false,enseignant,225
79,false,sans_activite,225
1,false,ouvrier_agricole,226
29,true,employe_prive,226
64,false,retraite,227
10,true,commercant,227
41,true,ouvrier,228
2,true,commercant,228
18,true,commercant,229
88,true,ouvrier_agricole,229
18,true,ouvrier_batiment,230
21,true,ouvrier_batiment,230
80,false,militaire,231
98,false,ouvrier,231
53,true,retraite,232
78,false,artisant,232
79,true,retraite,233
56,false,ouvrier_agricole,233
61,false,sans_activite,234
25,true,agriculteur,234
70,true,ecolier,235
6,true,commercant,235
81,false,agriculteur,236
39,false,agriculteur,236
77,true,ouvrier_agricole,237
63,false,enseignant,237
72,false,ouvrier,238
76,true,ouvrier,238
80,false,militaire,239
23,false,ouvrier_batiment,239
56,false,ecolier,240
22,true,ecolier,240
86,false,commercant,241
51,true,commercant,241
27,true,sans_activite,242
26,true,artisant,242
24,false,militaire,243
6,true,ouvrier,243
62,true,ecolier,244
67,false,employe_prive,244
1,true,ouvrier,245
27,false,commercant,245
30,true,militaire,246
46,true,ouvrier,246
79,true,retraite,247
80,true,conducteur,247
3,true,agriculteur,248
85,true,ouvrier,248
54,true,employe_prive,249
27,false,conducteur,249
80,true,ecolier,250
8,true,conducteur,250
6,false,ouvrier,251
17,false,ouvrier_batiment,251
16,true,commercant,252
40,true,employe_prive,252
48,true,ouvrier_batiment,253
5,false,sans_activite,253
60,false,conducteur,254
56,true,enseignant,254
29,true,commercant,255
62,false,sans_activite,255
66,false,commercant,256
68,true,employe_prive,256
33,true,employe_prive,257
18,true,agriculteur,257
66,false,retraite,258
16,false,retraite,258
31,false,retraite,259
55,false,ouvrier_batiment,259
18,false,ouvrier,260
27,true,retraite,260
1,true,commercant,261
52,true,militaire,261
41,true,sans_activite,262
22,true,commercant,262
85,true,ouvrier_agricole,263
29,true,agriculteur,263
83,true,ouvrier,264
23,true,conducteur,264
83,true,ouvrier_batiment,265
27,true,conducteur,265
21,false,artisant,266
17,true,artisant,266
23,false,commercant,267
30,false,ouvrier,267
22,true,retraite,268
77,true,ouvrier_agricole,268
51,false,ouvrier_batiment,269
24,false,ouvrier_batiment,269
49,true,agriculteur,270
26,false,retraite,270
77,true,employe_prive,271
26,true,artisant,271
35,false,agriculteur,272
20,true,retraite,272
16,true,conducteur,273
68,true,ouvrier_agricole,273
19,true,agriculteur,274
57,true,ecolier,274
5,false,ecolier,275
18,true,conducteur,275
19,false,commercant,276
21,true,retraite,276
21,false,conducteur,277
16,false,sans_activite,277
23,true,ecolier,278
58,true,artisant,278
22,true,conducteur,279
56,true,ouvrier_batiment,279
35,true,commercant,280
21,true,ecolier,280
22,true,enseignant,281
17,false,conducteur,281
33,true,militaire,282
47,false,employe_prive,282
78,false,artisant,283
26,false,conducteur,283
77,false,ouvrier_batiment,284
27,true,commercant,284
33,false,enseignant,285
28,true,retraite,285
3,false,employe_prive,286
22,false,artisant,286
28,true,agriculteur,287
29,true,ouvrier_batiment,287
72,false,conducteur,288
90,false,ouvrier_agricole,288
17,true,retraite,289
72,true,agriculteur,289
79,true,agriculteur,290
4,true,agriculteur,290
27,false,enseignant,291
41,true,artisant,291
19,true,artisant,292
61,true,enseignant,292
27,false,ouvrier_batiment,293
77,true,ouvrier_agricole,293
52,false,enseignant,294
26,false,conducteur,294
52,false,militaire,295
57,true,employe_prive,295
77,true,employe_prive,296
53,false,agriculteur,296
66,true,retraite,297
51,true,militaire,297
80,false,enseignant,298
78,true,conducteur,298
15,false,employe_prive,299
19,true,enseignant,299
17,false,enseignant,300
76,true,militaire,300
31,true,ecolier,301
18,true,agriculteur,301
57,true,sans_activite,302
19,true,ouvrier_batiment,302
100,false,ouvrier_batiment,303
7,false,agriculteur,303
55,true,agriculteur,304
87,true,retraite,304
29,true,conducteur,305
61,true,ouvrier,305
93,false,employe_prive,306
34,true,conducteur,306
20,false,ouvrier,307
26,false,retraite,307
24,true,enseignant,308
10,false,employe_prive,308
88,true,ouvrier_batiment,309
56,false,agriculteur,309
64,true,ouvrier_batiment,310
90,true,ouvrier_batiment,310
96,false,sans_activite,311
78,false,ouvrier_batiment,311
26,true,commercant,312
17,false,artisant,312
16,false,ouvrier_batiment,313
35,true,conducteur,313
94,false,ecolier,314
0,false,sans_activite,314
20,false,agriculteur,315
56,false,retraite,315
83,false,agriculteur,316
74,false,employe_prive,316
85,true,employe_prive,317
79,false,agriculteur,317
88,false,ouvrier_batiment,318
11,true,militaire,318
73,true,ouvrier_batiment,319
4,false,ecolier,319
29,true,ouvrier_batiment,320
18,false,commercant,320
55,false,artisant,321
96,true,enseignant,321
3,true,commercant,322
21,false,artisant,322
24,true,agriculteur,323
82,false,commercant,323
19,true,sans_activite,324
8,false,sans_activite,324
