age,gender,work,householdID
60,false,ouvrier_batiment,0
60,false,ouvrier_batiment,1
60,false,ouvrier_batiment,2
66,false,ouvrier_batiment,3
51,false,enseignant,4
66,false,ouvrier_batiment,5
51,false,enseignant,6
51,false,enseignant,7
60,false,ouvrier_batiment,8
66,false,ouvrier_batiment,9
60,false,ouvrier_batiment,10
60,false,ouvrier_batiment,11
66,false,ouvrier_batiment,12
60,false,ouvrier_batiment,13
51,false,enseignant,14
60,false,ouvrier_batiment,15
51,false,enseignant,16
51,false,enseignant,17
60,false,agriculteur,18
60,false,ouvrier_batiment,19
51,false,enseignant,20
60,false,agriculteur,21
52,true,sans_activite,22
51,false,enseignant,23
51,false,enseignant,24
51,false,enseignant,25
52,true,sans_activite,26
66,false,ouvrier_batiment,27
51,false,enseignant,28
52,true,sans_activite,29
51,false,enseignant,30
66,false,ouvrier_batiment,31
52,true,sans_activite,32
60,false,agriculteur,33
66,false,ouvrier_batiment,34
60,false,agriculteur,35
60,false,agriculteur,36
52,true,sans_activite,37
52,true,sans_activite,38
60,false,ouvrier_batiment,39
60,false,ouvrier_batiment,40
66,false,ouvrier_batiment,41
60,false,ouvrier_batiment,42
66,false,ouvrier_batiment,43
60,false,ouvrier_batiment,44
60,false,agriculteur,45
66,false,ouvrier_batiment,46
52,true,sans_activite,47
52,true,sans_activite,48
52,true,sans_activite,49
52,true,sans_activite,50
51,false,enseignant,51
60,false,ouvrier_batiment,52
60,false,agriculteur,53
60,false,agriculteur,54
66,false,ouvrier_batiment,55
60,false,ouvrier_batiment,56
60,false,agriculteur,57
66,false,ouvrier_batiment,58
60,false,ouvrier_batiment,59
66,false,ouvrier_batiment,60
51,false,enseignant,61
51,false,enseignant,62
60,false,agriculteur,63
60,false,agriculteur,64
52,true,sans_activite,65
60,false,agriculteur,66
51,false,enseignant,67
60,false,ouvrier_batiment,68
52,true,sans_activite,69
51,false,enseignant,70
60,false,ouvrier_batiment,71
60,false,ouvrier_batiment,72
51,false,enseignant,73
51,false,enseignant,74
52,true,sans_activite,75
52,true,sans_activite,76
60,false,agriculteur,77
66,false,ouvrier_batiment,78
60,false,agriculteur,79
60,false,agriculteur,80
60,false,ouvrier_batiment,81
52,true,sans_activite,82
52,true,sans_activite,83
51,false,enseignant,84
66,false,ouvrier_batiment,85
60,false,agriculteur,86
60,false,agriculteur,87
60,false,agriculteur,88
60,false,ouvrier_batiment,89
52,true,sans_activite,90
60,false,ouvrier_batiment,91
66,false,ouvrier_batiment,92
52,true,sans_activite,93
60,false,ouvrier_batiment,94
60,false,ouvrier_batiment,95
66,false,ouvrier_batiment,96
66,false,ouvrier_batiment,97
52,true,sans_activite,98
51,false,enseignant,99
66,false,ouvrier_batiment,100
52,true,sans_activite,101
60,false,ouvrier_batiment,102
51,false,enseignant,103
66,false,ouvrier_batiment,104
52,true,sans_activite,105
60,false,agriculteur,106
60,false,agriculteur,107
52,true,sans_activite,108
66,false,ouvrier_batiment,109
66,false,ouvrier_batiment,110
60,false,ouvrier_batiment,111
60,false,agriculteur,112
52,true,sans_activite,113
66,false,ouvrier_batiment,114
60,false,agriculteur,115
60,false,agriculteur,116
60,false,ouvrier_batiment,117
51,false,enseignant,118
66,false,ouvrier_batiment,119
51,false,enseignant,120
60,false,agriculteur,121
66,false,ouvrier_batiment,122
60,false,ouvrier_batiment,123
60,false,agriculteur,124
52,true,sans_activite,125
60,false,ouvrier_batiment,126
51,false,enseignant,127
66,false,ouvrier_batiment,128
66,false,ouvrier_batiment,129
52,true,sans_activite,130
66,false,ouvrier_batiment,131
52,true,sans_activite,132
52,true,sans_activite,133
66,false,ouvrier_batiment,134
52,true,sans_activite,135
52,true,sans_activite,136
52,true,sans_activite,137
51,false,enseignant,138
66,false,ouvrier_batiment,139
60,false,agriculteur,140
51,false,enseignant,141
52,true,sans_activite,142
60,false,agriculteur,143
66,false,ouvrier_batiment,144
60,false,agriculteur,145
51,false,enseignant,146
66,false,ouvrier_batiment,147
60,false,ouvrier_batiment,148
66,false,ouvrier_batiment,149
51,false,enseignant,150
60,false,ouvrier_batiment,151
51,false,enseignant,152
51,false,enseignant,153
52,true,sans_activite,154
52,true,sans_activite,155
66,false,ouvrier_batiment,156
60,false,agriculteur,157
66,false,ouvrier_batiment,158
51,false,enseignant,159
52,true,sans_activite,160
60,false,ouvrier_batiment,161
66,false,ouvrier_batiment,162
51,false,enseignant,163
51,false,enseignant,164
51,false,enseignant,165
60,false,ouvrier_batiment,166
51,false,enseignant,167
66,false,ouvrier_batiment,168
52,true,sans_activite,169
52,true,sans_activite,170
51,false,enseignant,171
60,false,ouvrier_batiment,172
51,false,enseignant,173
60,false,agriculteur,174
51,false,enseignant,175
60,false,agriculteur,176
60,false,ouvrier_batiment,177
52,true,sans_activite,178
60,false,ouvrier_batiment,179
52,true,sans_activite,180
60,false,ouvrier_batiment,181
60,false,agriculteur,182
60,false,agriculteur,183
66,false,ouvrier_batiment,184
51,false,enseignant,185
66,false,ouvrier_batiment,186
60,false,agriculteur,187
66,false,ouvrier_batiment,188
60,false,agriculteur,189
66,false,ouvrier_batiment,190
60,false,ouvrier_batiment,191
60,false,agriculteur,192
51,false,enseignant,193
52,true,sans_activite,194
60,false,ouvrier_batiment,195
66,false,ouvrier_batiment,196
60,false,agriculteur,197
51,false,enseignant,198
60,false,agriculteur,199
51,false,enseignant,200
60,false,ouvrier_batiment,201
66,false,ouvrier_batiment,202
60,false,ouvrier_batiment,203
60,false,ouvrier_batiment,204
60,false,ouvrier_batiment,205
60,false,ouvrier_batiment,206
51,false,enseignant,207
60,false,agriculteur,208
51,false,enseignant,209
66,false,ouvrier_batiment,210
60,false,ouvrier_batiment,211
60,false,agriculteur,212
60,false,ouvrier_batiment,213
60,false,agriculteur,214
60,false,agriculteur,215
60,false,ouvrier_batiment,216
66,false,ouvrier_batiment,217
