age,gender,work,householdID
4,true,enseignant,2968
76,false,sans_activite,2968
78,true,ecolier,2968
14,true,employe_prive,2968
63,true,enseignant,2968
46,false,conducteur,2968
23,true,commercant,7470
72,true,employe_prive,7470
55,true,artisant,7470
9,true,employe_prive,2861
19,false,commercant,2861
1,false,ecolier,2861
33,true,commercant,2861
77,false,militaire,2861
66,false,retraite,8026
19,true,ouvrier,1453
56,false,agriculteur,1453
15,false,employe_prive,1453
78,true,sans_activite,6854
24,false,retraite,6854
33,true,enseignant,6854
39,true,enseignant,6854
38,true,employe_prive,6854
21,false,sans_activite,8553
51,true,commercant,8553
57,false,employe_prive,8553
64,true,artisant,653
26,false,ouvrier_batiment,653
16,false,militaire,653
16,true,ecolier,653
21,false,sans_activite,653
77,true,militaire,653
44,false,sans_activite,8092
44,true,retraite,7545
16,false,ouvrier,7545
97,false,commercant,7545
36,true,ouvrier_batiment,7545
90,false,ouvrier_agricole,7545
79,true,militaire,4017
56,false,enseignant,5728
18,true,artisant,5728
21,true,enseignant,5728
63,true,conducteur,5728
57,false,ouvrier,5728
3,true,sans_activite,4700
11,true,sans_activite,4700
62,false,ouvrier_agricole,4700
65,false,artisant,4898
47,false,artisant,4898
8,true,ouvrier_batiment,4898
92,false,ecolier,4898
55,true,militaire,4898
56,false,ecolier,4898
24,true,agriculteur,4014
22,true,ouvrier_batiment,4014
17,false,ouvrier_batiment,472
18,false,ouvrier,472
27,false,commercant,472
78,true,ouvrier_agricole,472
60,false,ouvrier_batiment,472
55,true,agriculteur,818
2,true,employe_prive,1430
97,true,agriculteur,1430
77,true,retraite,1430
24,false,ecolier,1430
88,false,ouvrier,1430
39,false,agriculteur,6483
71,false,sans_activite,6483
26,false,ecolier,588
44,false,commercant,588
22,true,employe_prive,588
93,true,conducteur,1852
46,true,agriculteur,1852
64,false,employe_prive,1852
94,false,sans_activite,7335
66,false,employe_prive,4465
68,false,ouvrier,6411
29,false,artisant,6411
86,false,conducteur,6411
9,false,employe_prive,6411
29,false,ouvrier_agricole,2083
21,false,ecolier,2083
63,false,ouvrier_batiment,2083
4,false,sans_activite,2083
19,false,sans_activite,2083
6,false,artisant,2083
77,true,militaire,8725
57,true,conducteur,8725
25,false,commercant,1440
14,true,conducteur,6179
20,true,ecolier,6179
74,true,sans_activite,6179
26,true,ouvrier,6179
79,true,ouvrier_batiment,6179
80,true,enseignant,6179
78,false,employe_prive,2323
43,false,conducteur,2323
66,false,retraite,2323
28,false,retraite,2723
66,true,artisant,2723
55,true,ouvrier_batiment,2723
17,false,ecolier,2891
71,false,ouvrier_agricole,2891
27,false,agriculteur,2891
7,false,sans_activite,2891
25,true,ouvrier,2891
1,true,conducteur,2891
19,true,ouvrier_agricole,2536
27,false,ouvrier,2536
22,false,ouvrier_agricole,2691
21,false,enseignant,2691
70,true,ouvrier_agricole,2691
65,true,commercant,2691
14,false,employe_prive,79
70,false,ouvrier_agricole,79
6,true,commercant,79
20,false,enseignant,79
17,false,retraite,79
30,false,sans_activite,5960
51,true,militaire,5960
53,false,ouvrier_batiment,5960
78,true,commercant,5960
22,false,artisant,5960
80,true,conducteur,5960
81,false,artisant,4411
100,false,commercant,4411
46,true,artisant,4411
58,true,ecolier,4411
78,true,ouvrier_agricole,4411
55,false,sans_activite,7619
77,true,sans_activite,7619
77,false,militaire,7619
15,true,commercant,7619
38,false,enseignant,7619
100,true,ecolier,7211
52,true,ecolier,7211
29,true,employe_prive,7211
74,true,militaire,7211
10,true,militaire,7211
53,false,militaire,4574
1,true,commercant,4574
3,false,conducteur,4574
16,true,enseignant,4574
89,false,retraite,4574
39,true,retraite,1785
0,false,retraite,1785
81,false,enseignant,1785
33,false,artisant,1785
80,true,ouvrier_batiment,3667
27,true,ouvrier_agricole,3667
70,false,militaire,3667
17,true,enseignant,667
79,true,enseignant,667
80,false,employe_prive,667
37,true,employe_prive,667
51,true,sans_activite,6085
9,true,employe_prive,712
79,true,ouvrier,712
30,true,ouvrier_batiment,712
77,false,ouvrier_agricole,712
86,false,commercant,712
32,false,enseignant,712
20,true,ouvrier_batiment,2913
62,true,militaire,2913
80,false,ouvrier,2913
6,true,ouvrier,6893
15,true,retraite,6893
25,true,artisant,6893
18,true,militaire,8317
13,true,retraite,8360
78,false,retraite,8360
21,false,sans_activite,8360
99,false,ecolier,8360
73,true,ecolier,6313
22,false,agriculteur,6313
59,false,conducteur,6313
46,false,retraite,5720
30,true,ecolier,5720
37,true,sans_activite,5720
20,false,militaire,5720
87,false,ouvrier_batiment,4389
78,true,ouvrier_batiment,4389
42,true,agriculteur,4389
26,true,ouvrier,4389
54,false,commercant,8828
62,true,ouvrier_batiment,8828
27,true,ouvrier,8828
24,false,conducteur,8828
52,false,retraite,8828
30,false,militaire,8828
57,true,conducteur,1310
21,false,employe_prive,3262
88,false,retraite,3262
1,false,commercant,3262
20,true,retraite,6375
65,false,sans_activite,3559
60,true,ouvrier_agricole,1020
19,false,retraite,1020
82,false,conducteur,1020
43,true,ouvrier,1020
81,false,ouvrier_agricole,4160
56,true,artisant,5407
90,false,sans_activite,5407
17,true,ouvrier,239
68,false,ouvrier_agricole,239
51,false,agriculteur,239
28,false,militaire,3953
25,true,employe_prive,3953
31,false,ouvrier_batiment,3953
19,true,militaire,3953
23,false,commercant,2539
40,false,sans_activite,1470
57,true,ecolier,1470
61,false,sans_activite,1470
53,true,retraite,1470
13,false,ecolier,1380
88,true,militaire,317
19,true,retraite,317
25,false,artisant,317
24,true,militaire,317
57,true,agriculteur,9620
59,false,artisant,9620
23,false,ouvrier_batiment,9620
74,false,militaire,9620
19,true,employe_prive,8647
64,true,ouvrier_agricole,8647
85,true,agriculteur,8647
30,true,employe_prive,8647
29,true,agriculteur,8647
49,false,ecolier,573
2,false,enseignant,6191
24,false,employe_prive,6191
2,false,agriculteur,6191
19,false,retraite,6191
26,false,commercant,9221
30,true,commercant,9221
19,true,ouvrier_batiment,9221
17,false,ouvrier,8321
35,false,militaire,8321
67,true,artisant,5070
74,false,agriculteur,5070
33,false,enseignant,9451
0,false,employe_prive,9451
64,true,ouvrier_agricole,9451
92,false,retraite,9451
25,true,retraite,2718
0,true,agriculteur,2718
48,true,employe_prive,2718
51,true,agriculteur,7309
79,false,agriculteur,7309
55,false,sans_activite,2599
69,true,militaire,8696
70,false,agriculteur,8696
42,false,militaire,8696
51,false,ouvrier,8696
18,false,enseignant,9787
78,true,militaire,9787
57,true,ecolier,9787
74,true,ouvrier_agricole,7736
58,true,militaire,7736
35,false,employe_prive,7736
89,true,militaire,7736
16,false,sans_activite,3324
42,false,sans_activite,3324
26,false,artisant,3324
78,true,sans_activite,8588
82,false,ouvrier_batiment,8588
64,true,ouvrier,8588
41,false,employe_prive,8588
17,true,ouvrier,8588
4,false,agriculteur,9267
76,true,conducteur,9267
15,false,agriculteur,9267
24,true,ouvrier_agricole,498
98,false,sans_activite,498
1,true,sans_activite,498
8,true,conducteur,498
27,true,commercant,498
0,true,commercant,3126
26,true,militaire,3126
54,true,artisant,3126
28,true,ouvrier_agricole,3126
25,false,commercant,3126
29,true,artisant,3126
41,false,ecolier,4919
29,true,agriculteur,4919
75,true,employe_prive,6468
42,false,conducteur,6468
83,false,conducteur,687
60,true,employe_prive,687
21,true,ouvrier,687
12,false,employe_prive,687
52,true,commercant,687
25,true,conducteur,6680
25,true,militaire,6680
7,false,ouvrier_agricole,5515
1,true,artisant,7964
97,true,ouvrier_batiment,7964
21,true,militaire,7964
16,true,employe_prive,7964
21,true,commercant,3524
19,false,sans_activite,3524
18,true,ecolier,3524
22,true,agriculteur,7662
5,true,enseignant,7662
26,false,militaire,7662
90,true,employe_prive,7662
23,true,employe_prive,7662
19,false,retraite,1481
23,true,sans_activite,1481
99,true,militaire,1481
47,false,ecolier,1481
26,false,ouvrier_batiment,1481
28,true,ouvrier_agricole,1481
68,true,ecolier,383
27,true,ouvrier_agricole,383
32,true,ouvrier_agricole,383
36,false,employe_prive,7487
21,true,artisant,7487
38,false,commercant,7487
30,false,employe_prive,7487
18,true,employe_prive,7487
27,false,sans_activite,7487
23,true,agriculteur,8091
28,false,militaire,8091
13,false,sans_activite,6660
77,false,commercant,6660
5,false,commercant,6660
13,true,ouvrier,6660
18,false,ecolier,6660
17,true,commercant,210
19,true,agriculteur,8201
78,false,agriculteur,5055
77,true,conducteur,5055
21,true,artisant,8831
23,false,ouvrier_batiment,563
17,true,retraite,563
28,true,militaire,563
19,true,sans_activite,563
32,false,ouvrier_agricole,563
92,false,retraite,5471
16,false,artisant,5471
87,true,militaire,5471
30,false,artisant,5471
20,true,militaire,2704
68,false,conducteur,2704
85,false,conducteur,2704
74,true,ouvrier_batiment,2704
72,true,agriculteur,2704
15,false,employe_prive,5477
25,true,militaire,5477
13,false,ecolier,5477
78,true,ouvrier_agricole,5477
33,true,commercant,9372
9,true,conducteur,9372
32,true,militaire,4397
5,false,conducteur,4397
23,false,artisant,4397
27,false,conducteur,4397
17,false,ouvrier_batiment,5422
6,true,ouvrier,5422
14,true,employe_prive,5422
77,true,ouvrier_batiment,5422
28,false,agriculteur,5422
19,true,commercant,5422
42,false,ouvrier,8221
100,false,ouvrier,8221
25,false,commercant,8221
28,false,artisant,8221
79,true,artisant,6663
2,false,ecolier,6663
0,false,ouvrier_agricole,6663
23,false,militaire,6663
27,false,artisant,1402
53,true,conducteur,2341
18,false,enseignant,2341
54,true,employe_prive,2341
27,false,ecolier,978
37,false,enseignant,978
7,false,commercant,4868
84,true,commercant,4868
25,false,agriculteur,4868
84,false,ecolier,1048
28,false,ecolier,1048
53,true,ecolier,3964
28,true,ecolier,3964
81,false,ouvrier_batiment,3964
80,true,sans_activite,7562
87,false,agriculteur,7562
5,true,ouvrier_agricole,3118
14,true,artisant,3118
20,true,commercant,3118
28,true,commercant,6495
48,false,ecolier,6495
